MSSubClass,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SalePrice
11.0,22.0,7.0,103.0,56.0,2.0,0.0,2.0,5.0,2.0,1419.0,4.0,1419.0,1419.0,2.0,2.0,5.0,1.0,4.0,88.0,1.0,2.0,567.0,392000.0
13.0,23.0,5.0,97.0,57.0,3.0,256.0,2.0,5.0,2.0,1362.0,4.0,1362.0,1362.0,2.0,2.0,4.0,1.0,4.0,81.0,1.0,2.0,460.0,194700.0
13.0,16.0,5.0,85.0,43.0,2.0,147.0,2.0,5.0,2.0,848.0,4.0,848.0,848.0,0.0,2.0,1.0,1.0,4.0,78.0,1.0,2.0,420.0,141000.0
14.0,24.0,9.0,100.0,47.0,2.0,1170.0,3.0,5.0,3.0,2444.0,4.0,2444.0,4316.0,3.0,3.0,10.0,2.0,4.0,92.0,2.0,4.0,832.0,755000.0
14.0,21.0,6.0,107.0,45.0,2.0,293.0,2.0,5.0,2.0,1210.0,4.0,1238.0,2519.0,2.0,2.0,8.0,2.0,4.0,68.0,1.0,2.0,628.0,335000.0
0.0,5.0,4.0,45.0,24.0,1.0,0.0,1.0,1.0,1.0,1073.0,4.0,1073.0,1073.0,0.0,1.0,2.0,0.0,1.0,59.0,0.0,1.0,326.0,108480.0
6.0,3.0,4.0,39.0,1.0,1.0,0.0,1.0,1.0,1.0,927.0,2.0,1067.0,1539.0,0.0,1.0,3.0,0.0,1.0,90.0,0.0,2.0,576.0,141500.0
11.0,21.0,5.0,82.0,49.0,2.0,72.0,1.0,2.0,2.0,1112.0,3.0,1137.0,1137.0,2.0,2.0,3.0,1.0,4.0,58.0,0.0,2.0,551.0,176000.0
0.0,3.0,4.0,45.0,1.0,1.0,0.0,1.0,2.0,1.0,616.0,3.0,616.0,616.0,0.0,1.0,2.0,0.0,1.0,21.0,0.0,1.0,205.0,89000.0
11.0,4.0,4.0,8.0,0.0,1.0,0.0,1.0,5.0,3.0,980.0,1.0,1148.0,1148.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,308.0,123500.0
11.0,6.0,4.0,55.0,59.0,1.0,0.0,1.0,2.0,1.0,894.0,4.0,894.0,894.0,0.0,1.0,3.0,1.0,1.0,26.0,0.0,1.0,336.0,138500.0
13.0,19.0,6.0,85.0,43.0,1.0,0.0,2.0,5.0,2.0,1391.0,4.0,1391.0,1391.0,2.0,2.0,3.0,0.0,4.0,78.0,1.0,2.0,530.0,196000.0
11.0,21.0,7.0,95.0,53.0,2.0,630.0,2.0,5.0,3.0,1800.0,4.0,1800.0,1800.0,2.0,2.0,5.0,1.0,4.0,79.0,2.0,4.0,765.0,312500.0
11.0,13.0,6.0,63.0,26.0,2.0,168.0,1.0,2.0,1.0,1164.0,2.0,1164.0,1164.0,0.0,1.0,4.0,0.0,4.0,56.0,0.0,2.0,528.0,140000.0
14.0,22.0,7.0,102.0,57.0,2.0,466.0,3.0,5.0,3.0,1234.0,4.0,1264.0,2576.0,2.0,3.0,10.0,1.0,5.0,93.0,2.0,4.0,666.0,361919.0
3.0,5.0,4.0,12.0,51.0,1.0,0.0,1.0,1.0,2.0,360.0,3.0,1032.0,1812.0,2.0,2.0,7.0,1.0,1.0,73.0,0.0,2.0,672.0,140000.0
11.0,16.0,6.0,85.0,50.0,2.0,109.0,2.0,5.0,2.0,1473.0,4.0,1484.0,1484.0,2.0,2.0,5.0,0.0,4.0,78.0,1.0,2.0,606.0,213000.0
3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.5797610681658467,0.0,1.0,372.0,1092.0,2.0,0.0,5.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,55000.0
11.0,18.0,6.0,26.0,53.0,3.0,351.0,1.0,2.0,2.0,1643.0,2.0,1824.0,1824.0,2.0,2.0,3.0,2.0,4.0,42.0,0.0,2.0,739.0,302000.0
13.0,23.0,7.0,102.0,57.0,2.0,176.0,2.0,5.0,2.0,1324.0,4.0,1324.0,1324.0,2.0,2.0,4.0,1.0,4.0,93.0,2.0,2.0,550.0,254000.0
14.0,14.0,6.0,103.0,56.0,1.0,0.0,2.0,5.0,2.0,728.0,4.0,728.0,1456.0,2.0,2.0,7.0,1.0,4.0,88.0,2.0,2.0,400.0,179540.0
11.0,6.0,4.0,62.0,22.0,0.0,41.0,1.0,5.0,1.0,876.0,2.0,904.0,904.0,0.0,1.0,4.0,0.0,4.0,49.0,0.0,1.0,408.0,109900.0
0.0,3.0,2.0,65.0,42.0,1.0,0.0,2.0,2.0,1.0,270.0,3.0,729.0,729.0,0.0,1.0,3.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,52000.0
6.0,1.0,3.0,12.0,1.0,1.0,0.0,1.0,3.0,1.0,859.0,3.0,859.0,1178.0,0.0,1.0,5.0,0.0,1.0,48.0,1.0,1.0,384.0,102776.0
13.0,22.0,7.0,84.0,44.0,1.0,0.0,2.0,5.0,2.0,1228.0,3.0,1228.0,1228.0,2.0,2.0,3.0,1.0,4.0,72.0,2.0,2.0,472.0,189000.0
3.0,3.0,3.0,33.0,16.0,2.0,160.0,1.0,2.0,1.0,960.0,2.0,960.0,960.0,0.0,1.0,4.0,0.0,1.0,43.0,0.0,2.0,576.0,129000.0
14.0,6.0,5.0,70.0,50.0,2.0,289.0,2.0,2.0,1.0,725.0,4.0,725.0,1479.0,2.0,2.0,4.0,0.0,4.0,55.0,1.0,2.0,475.0,130500.0
11.0,13.0,5.0,78.0,30.0,2.0,174.0,1.0,2.0,2.0,1064.0,2.0,1350.0,1350.0,2.0,1.0,5.0,1.0,4.0,51.0,1.0,2.0,478.0,165000.0
9.0,5.0,6.0,46.0,48.0,1.0,0.0,1.0,1.0,1.0,718.0,4.0,1576.0,2554.0,0.0,1.0,7.0,0.0,1.0,85.0,0.0,2.0,704.0,159500.0
11.0,13.0,4.0,40.0,38.0,1.0,0.0,1.0,2.0,2.0,1176.0,3.0,1178.0,1178.0,0.0,2.0,3.0,1.0,4.0,26.0,0.0,2.0,439.0,157000.0
14.0,24.0,6.0,90.0,54.0,2.0,651.0,2.0,5.0,2.0,1311.0,4.0,1325.0,2418.0,2.0,2.0,8.0,1.0,4.0,83.0,1.0,4.0,983.0,341000.0
11.0,16.0,4.0,63.0,26.0,1.0,0.0,1.0,2.0,2.0,971.0,2.0,971.0,971.0,0.0,1.0,3.0,1.0,4.0,56.0,0.0,1.0,300.0,128500.0
13.0,22.0,7.0,81.0,32.0,1.0,0.0,2.0,5.0,2.0,1742.0,2.0,1742.0,1742.0,2.0,2.0,3.0,1.0,4.0,53.0,1.0,2.0,564.0,275000.0
13.0,16.0,5.0,85.0,43.0,2.0,169.0,2.0,5.0,2.0,848.0,4.0,848.0,848.0,0.0,2.0,1.0,0.0,4.0,78.0,1.0,2.0,420.0,143000.0
11.0,10.0,3.0,33.0,16.0,1.0,0.0,1.0,2.0,1.0,864.0,4.0,864.0,864.0,0.0,1.0,3.0,0.0,1.0,92.0,0.0,2.0,463.0,124500.0
6.0,4.0,3.0,41.0,7.0,1.0,0.0,1.0,5.0,1.0,941.0,4.0,997.0,1470.0,2.0,1.0,5.0,0.0,1.0,24.0,0.0,1.0,548.0,135000.0
11.0,4.0,8.0,103.0,58.0,3.0,340.0,3.0,5.0,3.0,1698.0,4.0,1698.0,1698.0,2.0,3.0,7.0,1.0,4.0,88.0,2.0,4.0,768.0,320000.0
11.0,10.0,3.0,33.0,16.0,1.0,0.0,1.0,2.0,1.0,864.0,2.0,864.0,864.0,0.0,2.0,3.0,0.0,1.0,68.0,0.0,2.0,660.0,120500.0
11.0,17.0,5.0,84.0,56.0,2.0,260.0,2.0,2.0,2.0,880.0,4.0,1680.0,1680.0,2.0,2.0,3.0,1.0,4.0,72.0,2.0,2.0,540.0,222000.0
11.0,16.0,6.0,103.0,56.0,3.0,82.0,2.0,5.0,2.0,1232.0,4.0,1232.0,1232.0,2.0,2.0,4.0,0.0,4.0,88.0,1.0,2.0,632.0,194500.0
4.0,10.0,4.0,48.0,8.0,2.0,95.0,1.0,2.0,1.0,1584.0,2.0,1776.0,1776.0,2.0,1.0,8.0,0.0,1.0,59.0,0.0,4.0,888.0,110000.0
0.0,1.0,3.0,23.0,1.0,1.0,0.0,1.0,2.0,1.0,780.0,2.0,848.0,1208.0,0.0,1.0,3.0,0.0,1.0,28.0,0.0,2.0,539.0,103000.0
13.0,22.0,7.0,105.0,51.0,1.0,0.0,2.0,5.0,2.0,1595.0,4.0,1616.0,1616.0,2.0,2.0,3.0,1.0,4.0,90.0,1.0,2.0,608.0,236500.0
10.0,21.0,6.0,96.0,42.0,2.0,442.0,2.0,5.0,3.0,868.0,4.0,1146.0,1146.0,2.0,2.0,4.0,1.0,4.0,84.0,2.0,2.0,438.0,187500.0
14.0,16.0,6.0,92.0,46.0,2.0,202.0,2.0,5.0,2.0,1153.0,4.0,1153.0,2031.0,2.0,2.0,7.0,1.0,4.0,77.0,2.0,2.0,541.0,222500.0
11.0,6.0,4.0,43.0,14.0,1.0,0.0,1.0,2.0,1.0,864.0,4.0,1144.0,1144.0,0.0,1.0,4.0,1.0,4.0,32.0,1.0,1.0,264.0,131400.0
11.0,6.0,4.0,73.0,24.0,1.0,0.0,1.0,5.0,1.0,948.0,2.0,948.0,948.0,0.0,1.0,4.0,0.0,4.0,59.0,0.0,1.0,300.0,108000.0
12.0,5.0,6.0,20.0,16.0,1.0,0.0,1.0,1.0,2.0,880.0,1.0,880.0,1768.0,0.0,1.0,4.0,2.0,1.0,46.0,0.0,2.0,320.0,163000.0
4.0,10.0,2.0,22.0,1.0,1.0,0.0,1.0,2.0,1.5797610681658467,0.0,3.0,1040.0,1040.0,2.0,1.0,4.0,0.0,1.0,7.0,0.0,2.0,400.0,93500.0
14.0,14.0,7.0,97.0,50.0,1.0,0.0,2.0,5.0,2.0,893.0,4.0,901.0,1801.0,2.0,2.0,7.0,1.0,4.0,81.0,2.0,4.0,800.0,239900.0
4.0,4.0,4.0,82.0,40.0,1.0,0.0,1.0,2.0,2.0,1200.0,2.0,1200.0,1200.0,3.0,1.0,3.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,179000.0
14.0,16.0,6.0,85.0,43.0,1.0,0.0,2.0,5.0,2.0,864.0,4.0,864.0,1728.0,2.0,2.0,5.0,0.0,4.0,78.0,1.0,2.0,572.0,190000.0
9.0,5.0,4.0,11.0,53.0,1.0,0.0,1.0,1.0,0.0,264.0,4.0,768.0,1432.0,2.0,1.0,5.0,0.0,1.0,8.0,0.0,2.0,360.0,132000.0
11.0,6.0,5.0,43.0,51.0,1.0,0.0,1.0,2.0,1.0,912.0,3.0,912.0,912.0,0.0,2.0,3.0,0.0,1.0,28.0,0.0,1.0,288.0,142000.0
11.0,12.0,6.0,87.0,41.0,2.0,108.0,1.0,5.0,2.0,1349.0,4.0,1349.0,1349.0,2.0,1.0,4.0,0.0,4.0,76.0,0.0,2.0,539.0,179000.0
10.0,6.0,4.0,49.0,46.0,1.0,0.0,1.0,2.0,2.0,520.0,4.0,1464.0,1464.0,2.0,1.0,4.0,1.0,4.0,75.0,1.0,2.0,480.0,175000.0
13.0,22.0,7.0,90.0,55.0,1.0,0.0,2.0,5.0,2.0,1337.0,3.0,1337.0,1337.0,2.0,2.0,3.0,1.0,4.0,83.0,1.0,2.0,462.0,180000.0
14.0,13.0,7.0,70.0,51.0,2.0,289.0,3.0,2.0,1.0,1142.0,4.0,1175.0,2715.0,3.0,2.0,11.0,2.0,5.0,92.0,2.0,2.0,831.0,299800.0
14.0,14.0,6.0,87.0,38.0,1.0,0.0,2.0,5.0,2.0,952.0,4.0,980.0,2256.0,2.0,2.0,7.0,1.0,5.0,76.0,2.0,2.0,554.0,236000.0
9.0,5.0,6.0,83.0,42.0,1.0,0.0,2.0,3.0,1.0,1240.0,2.0,1320.0,2640.0,0.0,2.0,7.0,1.0,1.0,30.0,0.0,3.0,864.0,265979.0
11.0,24.0,6.0,104.0,51.0,2.0,338.0,2.0,5.0,2.0,1720.0,4.0,1720.0,1720.0,2.0,2.0,5.0,1.0,4.0,85.0,2.0,2.0,527.0,260400.0
6.0,4.0,3.0,30.0,1.0,1.0,0.0,1.0,0.0,1.5797610681658467,0.0,2.0,1088.0,1529.0,2.0,1.0,8.0,0.0,1.0,15.0,0.0,1.0,240.0,98000.0
6.0,5.0,3.0,11.0,43.0,1.0,0.0,1.0,1.0,1.0,576.0,3.0,792.0,1140.0,0.0,1.0,5.0,0.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,96500.0
14.0,14.0,6.0,96.0,42.0,1.0,0.0,2.0,5.0,2.0,660.0,4.0,660.0,1320.0,2.0,2.0,4.0,0.0,4.0,84.0,2.0,2.0,400.0,162000.0
11.0,16.0,5.0,89.0,52.0,1.0,0.0,1.0,5.0,2.0,1479.0,4.0,1494.0,1494.0,2.0,2.0,4.0,0.0,4.0,75.0,1.0,2.0,576.0,217000.0
14.0,23.0,7.0,97.0,50.0,2.0,178.0,2.0,5.0,2.0,1030.0,3.0,1038.0,2098.0,2.0,3.0,7.0,1.0,4.0,81.0,1.0,4.0,878.0,275500.0
11.0,10.0,5.0,63.0,50.0,1.0,0.0,1.0,2.0,1.0,1026.0,3.0,1026.0,1026.0,0.0,2.0,3.0,0.0,1.0,56.0,1.0,2.0,440.0,156000.0
5.0,19.0,5.0,86.0,46.0,2.0,894.0,1.0,5.0,2.0,729.0,3.0,742.0,1471.0,2.0,1.0,4.0,0.0,1.0,73.0,0.0,2.0,440.0,172500.0
14.0,16.0,7.0,103.0,56.0,1.0,0.0,2.0,5.0,2.0,866.0,4.0,866.0,1768.0,2.0,2.0,5.0,0.0,4.0,88.0,1.0,2.0,578.0,212000.0
14.0,6.0,5.0,64.0,27.0,0.0,328.0,1.0,2.0,1.0,672.0,2.0,672.0,1386.0,2.0,1.0,4.0,1.0,4.0,54.0,2.0,2.0,440.0,158900.0
5.0,19.0,6.0,86.0,46.0,2.0,360.0,1.0,5.0,2.0,744.0,3.0,757.0,1501.0,2.0,1.0,4.0,0.0,1.0,73.0,0.0,2.0,440.0,179400.0
14.0,24.0,7.0,105.0,47.0,2.0,513.0,2.0,5.0,2.0,1318.0,4.0,1328.0,2531.0,2.0,2.0,8.0,1.0,4.0,90.0,1.0,4.0,752.0,290000.0
11.0,10.0,5.0,56.0,13.0,1.0,0.0,1.0,2.0,1.0,864.0,4.0,864.0,864.0,0.0,1.0,3.0,0.0,1.0,95.0,0.0,1.0,300.0,127500.0
0.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,5.0,1.0,1145.0,2.0,1301.0,1301.0,0.0,0.0,3.0,0.0,1.0,45.0,0.0,2.0,440.0,100000.0
14.0,19.0,6.0,106.0,59.0,1.0,0.0,1.0,5.0,2.0,756.0,4.0,764.0,1547.0,2.0,2.0,5.0,0.0,4.0,94.0,0.0,2.0,614.0,215200.0
14.0,24.0,7.0,86.0,46.0,2.0,673.0,2.0,5.0,2.0,1252.0,4.0,1268.0,2365.0,2.0,2.0,7.0,1.0,4.0,73.0,1.0,4.0,856.0,337000.0
13.0,20.0,7.0,105.0,51.0,1.0,0.0,2.0,5.0,2.0,1494.0,4.0,1494.0,1494.0,0.0,3.0,4.0,1.0,4.0,90.0,2.0,2.0,481.0,270000.0
11.0,19.0,8.0,110.0,58.0,3.0,284.0,2.0,5.0,2.0,1498.0,4.0,1506.0,1506.0,2.0,3.0,4.0,1.0,4.0,95.0,2.0,2.0,592.0,264132.0
14.0,13.0,6.0,84.0,40.0,2.0,42.0,1.0,2.0,2.0,980.0,2.0,980.0,1714.0,2.0,1.0,5.0,1.0,4.0,72.0,0.0,2.0,496.0,196500.0
6.0,11.0,5.0,28.0,32.0,1.0,0.0,1.0,2.0,2.0,983.0,4.0,983.0,1750.0,2.0,1.0,5.0,0.0,4.0,68.0,0.0,1.0,423.0,160000.0
11.0,16.0,6.0,85.0,50.0,1.0,0.0,2.0,5.0,2.0,1860.0,4.0,1836.0,1836.0,2.0,2.0,7.0,1.0,4.0,78.0,2.0,2.0,484.0,216837.0
14.0,22.0,7.0,96.0,42.0,2.0,603.0,3.0,5.0,2.0,1650.0,4.0,1690.0,3279.0,3.0,3.0,9.0,1.0,5.0,84.0,2.0,4.0,841.0,538000.0
7.0,6.0,4.0,29.0,4.0,1.0,0.0,1.0,2.0,2.0,858.0,2.0,858.0,858.0,0.0,1.0,3.0,0.0,1.0,69.0,0.0,2.0,576.0,134900.0
11.0,4.0,3.0,37.0,9.0,1.0,0.0,1.0,2.0,0.0,836.0,2.0,1220.0,1220.0,0.0,1.0,4.0,0.0,1.0,31.0,0.0,2.0,396.0,102000.0
10.0,4.0,5.0,70.0,31.0,1.0,0.0,1.0,2.0,1.0,1029.0,2.0,1117.0,1117.0,0.0,1.0,4.0,1.0,1.0,55.0,0.0,2.0,672.0,107000.0
11.0,10.0,4.0,48.0,8.0,1.0,1.0,1.0,2.0,1.0,912.0,4.0,912.0,912.0,0.0,1.0,3.0,0.0,4.0,24.0,1.0,1.0,275.0,114500.0
11.0,23.0,7.0,102.0,57.0,2.0,375.0,2.0,5.0,2.0,1935.0,3.0,1973.0,1973.0,2.0,2.0,8.0,1.0,4.0,93.0,2.0,4.0,895.0,395000.0
13.0,11.0,5.0,92.0,48.0,2.0,320.0,1.0,5.0,3.0,1204.0,4.0,1204.0,1204.0,2.0,1.0,3.0,0.0,4.0,77.0,2.0,2.0,412.0,162000.0
11.0,16.0,6.0,97.0,57.0,2.0,240.0,2.0,5.0,2.0,1614.0,4.0,1614.0,1614.0,2.0,2.0,5.0,0.0,4.0,81.0,1.0,4.0,865.0,221500.0
11.0,6.0,4.0,78.0,30.0,1.0,0.0,1.0,2.0,1.0,864.0,2.0,894.0,894.0,0.0,1.0,3.0,1.0,4.0,51.0,0.0,2.0,440.0,142500.0
4.0,12.0,4.0,74.0,28.0,2.0,320.0,1.0,0.0,1.5797610681658467,0.0,2.0,2020.0,2020.0,2.0,1.0,10.0,2.0,1.0,60.0,0.0,2.0,630.0,144000.0
4.0,11.0,5.0,74.0,28.0,2.0,90.0,1.0,2.0,2.0,975.0,2.0,1004.0,1004.0,0.0,1.0,2.0,0.0,4.0,60.0,0.0,2.0,504.0,135000.0
11.0,14.0,6.0,105.0,51.0,2.0,38.0,1.0,5.0,2.0,1237.0,3.0,1253.0,1253.0,2.0,1.0,4.0,1.0,4.0,90.0,2.0,2.0,402.0,176000.0
14.0,12.0,5.0,91.0,33.0,1.0,0.0,2.0,5.0,2.0,761.0,4.0,810.0,1603.0,2.0,2.0,5.0,0.0,4.0,80.0,1.0,2.0,484.0,175900.0
11.0,16.0,6.0,99.0,53.0,1.0,0.0,2.0,5.0,2.0,1413.0,4.0,1430.0,1430.0,2.0,2.0,4.0,0.0,4.0,89.0,1.0,2.0,605.0,187100.0
7.0,11.0,4.0,64.0,27.0,2.0,104.0,1.0,5.0,2.0,1097.0,4.0,1110.0,1110.0,0.0,2.0,2.0,1.0,4.0,54.0,2.0,2.0,602.0,165500.0
12.0,5.0,5.0,20.0,41.0,1.0,0.0,1.0,2.0,1.0,742.0,4.0,742.0,1484.0,2.0,1.0,8.0,1.0,3.173313995649021,59.46990572878898,0.8165337200870196,0.0,0.0,128000.0
11.0,13.0,5.0,47.0,10.0,1.0,0.0,1.0,2.0,1.0,1372.0,2.0,1342.0,1342.0,2.0,1.0,5.0,1.0,4.0,17.0,0.0,2.0,457.0,161500.0
6.0,5.0,4.0,31.0,1.0,1.0,0.0,1.0,5.0,0.0,686.0,2.0,966.0,1652.0,2.0,1.0,5.0,0.0,1.0,32.0,0.0,1.0,416.0,139000.0
14.0,12.0,6.0,85.0,43.0,1.0,0.0,2.0,5.0,2.0,956.0,4.0,956.0,2084.0,2.0,2.0,7.0,0.0,5.0,78.0,1.0,2.0,618.0,233000.0
11.0,5.0,3.0,41.0,38.0,1.0,0.0,1.0,2.0,1.0,901.0,4.0,901.0,901.0,0.0,1.0,2.0,0.0,1.0,29.0,0.0,1.0,281.0,107900.0
14.0,18.0,5.0,62.0,56.0,2.0,157.0,1.0,2.0,1.0,832.0,3.0,976.0,2087.0,2.0,2.0,8.0,0.0,4.0,49.0,2.0,2.0,444.0,187500.0
13.0,15.0,6.0,97.0,57.0,2.0,11.0,2.0,5.0,2.0,1145.0,4.0,1145.0,1145.0,2.0,2.0,3.0,1.0,4.0,81.0,2.0,2.0,397.0,160200.0
10.0,11.0,5.0,70.0,31.0,1.0,0.0,1.0,5.0,2.0,1029.0,2.0,1062.0,1062.0,0.0,1.0,3.0,2.0,4.0,55.0,1.0,2.0,539.0,146800.0
14.0,24.0,6.0,104.0,52.0,1.0,0.0,2.0,5.0,2.0,1117.0,4.0,1127.0,2013.0,2.0,1.0,7.0,1.0,4.0,75.0,0.0,2.0,455.0,269790.0
11.0,19.0,7.0,103.0,56.0,3.0,140.0,2.0,5.0,2.0,1496.0,4.0,1496.0,1496.0,2.0,2.0,5.0,0.0,4.0,88.0,2.0,2.0,474.0,225000.0
14.0,14.0,6.0,100.0,51.0,1.0,0.0,2.0,5.0,2.0,712.0,4.0,1086.0,1895.0,2.0,2.0,5.0,1.0,4.0,92.0,2.0,2.0,409.0,194500.0
14.0,12.0,5.0,72.0,35.0,2.0,130.0,1.0,2.0,2.0,650.0,2.0,888.0,1564.0,2.0,1.0,5.0,1.0,4.0,33.0,0.0,2.0,476.0,171000.0
11.0,6.0,5.0,74.0,28.0,2.0,148.0,1.0,2.0,1.0,660.0,4.0,1285.0,1285.0,0.0,1.0,5.0,1.0,4.0,60.0,1.0,2.0,528.0,143500.0
11.0,10.0,4.0,51.0,21.0,1.0,0.0,1.0,2.0,1.0,773.0,3.0,773.0,773.0,0.0,1.0,2.0,0.0,4.0,39.0,0.0,1.0,240.0,110000.0
14.0,23.0,8.0,110.0,59.0,3.0,860.0,3.0,5.0,3.0,1926.0,4.0,1966.0,3140.0,3.0,3.0,11.0,2.0,5.0,94.0,2.0,4.0,820.0,485000.0
6.0,8.0,4.0,27.0,1.0,2.0,252.0,1.0,1.0,2.0,731.0,4.0,981.0,1768.0,0.0,2.0,5.0,2.0,1.0,62.0,0.0,1.0,240.0,175000.0
14.0,18.0,5.0,89.0,52.0,1.0,0.0,1.0,5.0,2.0,616.0,3.0,616.0,1688.0,2.0,2.0,7.0,0.0,4.0,75.0,1.0,2.0,603.0,200000.0
0.0,1.0,3.0,42.0,45.0,1.0,0.0,1.0,2.0,1.0,1196.0,4.0,1196.0,1196.0,0.0,1.0,3.0,0.0,1.0,37.0,0.0,2.0,440.0,109900.0
14.0,16.0,6.0,97.0,50.0,1.0,0.0,2.0,5.0,2.0,728.0,4.0,728.0,1456.0,2.0,2.0,5.0,1.0,4.0,81.0,2.0,2.0,410.0,189000.0
14.0,23.0,8.0,110.0,59.0,3.0,424.0,3.0,5.0,3.0,1734.0,4.0,1734.0,2822.0,3.0,3.0,9.0,1.0,5.0,94.0,1.0,4.0,1020.0,582933.0
11.0,10.0,4.0,41.0,3.0,1.0,0.0,1.0,2.0,1.0,936.0,2.0,1128.0,1128.0,0.0,1.0,3.0,0.0,4.0,29.0,0.0,1.0,286.0,118000.0
11.0,19.0,6.0,110.0,58.0,3.0,256.0,2.0,5.0,2.0,1417.0,4.0,1428.0,1428.0,2.0,3.0,4.0,0.0,4.0,95.0,1.0,2.0,554.0,227680.0
10.0,10.0,4.0,47.0,10.0,1.0,0.0,1.0,5.0,1.0,980.0,3.0,980.0,980.0,2.0,1.0,4.0,0.0,4.0,17.0,2.0,1.0,384.0,135500.0
9.0,3.0,4.0,61.0,43.0,1.0,0.0,1.0,2.0,1.0,1324.0,4.0,1072.0,1576.0,0.0,2.0,4.0,1.0,4.0,66.0,1.0,2.0,528.0,223500.0
10.0,10.0,4.0,62.0,22.0,2.0,1047.0,1.0,2.0,1.0,1024.0,2.0,1086.0,1086.0,0.0,1.0,4.0,1.0,4.0,49.0,1.0,2.0,484.0,159950.0
12.0,5.0,4.0,5.0,18.0,1.0,0.0,1.0,5.0,1.0,849.0,2.0,1075.0,2138.0,2.0,1.0,11.0,0.0,1.0,8.0,0.0,2.0,360.0,106000.0
11.0,13.0,5.0,78.0,46.0,2.0,99.0,1.0,2.0,1.0,1040.0,1.0,1309.0,1309.0,0.0,2.0,3.0,1.0,4.0,51.0,1.0,2.0,484.0,181000.0
13.0,16.0,5.0,85.0,43.0,2.0,169.0,2.0,5.0,2.0,848.0,4.0,848.0,848.0,0.0,2.0,2.0,1.0,4.0,78.0,2.0,2.0,420.0,144500.0
11.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,2.0,1.0,540.0,2.0,1044.0,1044.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,504.0,55993.0
11.0,10.0,5.0,48.0,8.0,2.0,243.0,1.0,2.0,1.0,1442.0,3.0,1442.0,1442.0,0.0,1.0,5.0,0.0,4.0,24.0,1.0,1.0,301.0,157900.0
6.0,4.0,4.0,76.0,1.0,1.0,0.0,1.0,1.0,1.0,686.0,3.0,686.0,1250.0,0.0,0.0,5.0,0.0,1.0,36.0,0.0,1.0,280.0,116000.0
11.0,16.0,6.0,92.0,48.0,2.0,442.0,1.0,5.0,2.0,1649.0,4.0,1661.0,1661.0,2.0,2.0,4.0,0.0,4.0,77.0,1.0,2.0,598.0,224900.0
11.0,10.0,4.0,41.0,3.0,1.0,0.0,1.0,2.0,1.0,1008.0,3.0,1008.0,1008.0,0.0,1.0,2.0,1.0,4.0,29.0,1.0,1.0,275.0,137000.0
11.0,11.0,7.0,95.0,53.0,2.0,148.0,2.0,5.0,2.0,1568.0,4.0,1689.0,1689.0,2.0,2.0,5.0,2.0,4.0,79.0,1.0,4.0,857.0,271000.0
10.0,18.0,5.0,26.0,2.0,2.0,80.0,1.0,2.0,1.0,1010.0,3.0,1052.0,1052.0,0.0,1.0,4.0,0.0,4.0,42.0,0.0,2.0,440.0,155000.0
13.0,23.0,6.0,106.0,60.0,3.0,128.0,2.0,5.0,2.0,1358.0,4.0,1358.0,1358.0,2.0,2.0,4.0,1.0,4.0,96.0,1.0,2.0,484.0,224000.0
14.0,16.0,6.0,96.0,42.0,1.0,0.0,2.0,5.0,2.0,798.0,4.0,798.0,1640.0,2.0,2.0,4.0,0.0,4.0,84.0,1.0,2.0,595.0,183000.0
11.0,5.0,3.0,51.0,21.0,1.0,0.0,0.0,2.0,0.0,936.0,2.0,936.0,936.0,0.0,1.0,2.0,0.0,1.0,51.0,0.0,2.0,576.0,93000.0
14.0,14.0,6.0,96.0,42.0,1.0,0.0,2.0,5.0,2.0,847.0,4.0,847.0,1733.0,2.0,2.0,5.0,1.0,5.0,84.0,2.0,2.0,433.0,225000.0
6.0,8.0,5.0,28.0,1.0,1.0,0.0,1.0,1.0,1.0,778.0,2.0,944.0,1489.0,2.0,1.0,5.0,1.0,1.0,34.0,0.0,1.0,240.0,139500.0
11.0,19.0,7.0,102.0,57.0,1.0,0.0,2.0,5.0,2.0,1489.0,4.0,1489.0,1489.0,2.0,2.0,5.0,1.0,4.0,93.0,1.0,2.0,776.0,232600.0
11.0,23.0,9.0,103.0,58.0,2.0,816.0,3.0,5.0,3.0,2078.0,4.0,2084.0,2084.0,2.0,3.0,5.0,1.0,4.0,88.0,2.0,4.0,1220.0,385000.0
